ExpectedImmunity,TimeIndex,TimeIndex2,L2IDs,L2Index,L1IDs,L1Index,NObserved
0.504564194938816,8,8,289593,75,288537,4,3
0.610113755631061,8,8,289730,76,288708,13,6
NaN,8,8,289733,77,288708,13,0
0.597075686457963,8,8,289734,78,288708,13,15
0.528565923794643,8,8,289735,79,288708,13,3
NaN,8,8,289736,80,288708,13,0
0.597822342036892,8,8,289738,81,288708,13,17
0.454309080077367,8,8,289739,82,288708,13,2
0.637335671144745,8,8,289740,83,288708,13,3
0.635444035282662,8,8,289741,84,288708,13,7
NaN,8,8,289742,85,288708,13,0
0.512660073524666,8,8,289743,86,288708,13,4
0.656410277146981,8,8,289745,87,288708,13,5
0.565493637353332,8,8,289746,88,288708,13,2
0.639050168804157,8,8,289753,89,288708,13,5
0.462726629986303,8,8,289755,90,288708,13,2
0.622591213752561,8,8,289756,91,288708,13,3
0.662111990403804,8,8,289757,92,288708,13,3
0.476393384,8,8,289761,93,288657,12,2
0.471415097736114,8,8,289764,94,288622,10,11
0.567134154333023,8,8,289765,95,288708,13,4
0.643949440674175,8,8,289767,96,288708,13,5
0.652798820789687,8,8,289768,97,288708,13,2
0.465068809265542,8,8,289772,98,288547,6,6
0.462706351656427,8,8,289776,99,288547,6,25
0.440249155136964,8,8,289781,100,288547,6,9
0.4645421584821,8,8,289785,101,288547,6,6
0.623905854965982,8,8,289786,102,288547,6,8
0.369334701402757,8,8,289788,103,288547,6,7
0.442842164000211,8,8,289791,104,288547,6,7
0.487668614105101,8,8,289794,105,288547,6,3
0.527183225752,8,8,289795,106,288622,10,6
0.850399328044868,8,8,289796,107,288622,10,3
0.725986140329709,8,8,289797,108,288622,10,7
0.684012496102836,8,8,289799,109,288547,6,7
0.420150919102056,8,8,289800,110,288657,12,4
0.616783152784846,8,8,289801,111,288547,6,21
0.464389809242644,8,8,289844,112,288513,2,25
0.662508840118881,8,8,289861,113,288657,12,8
0.476393384,8,8,289862,114,288657,12,2
0.481103930273175,8,8,289980,115,288565,7,7
0.638200531855661,8,8,289987,116,288622,10,16
0.615544040631446,8,8,290085,117,288565,7,11
0.47901880346,8,8,290086,118,288565,7,12
0.705914612215376,8,8,290087,119,288565,7,12
0.767964369520998,8,8,290088,120,288565,7,7
0.519958480189043,8,8,290089,121,288565,7,7
0.647813977953876,8,8,290090,122,288565,7,18
0.713588763970294,8,8,290091,123,288565,7,8
0.476393384,8,8,290092,124,288565,7,2
0.476393384,8,8,290093,125,288565,7,6
0.476581728630829,8,8,290094,126,288571,8,7
0.487668614105101,8,8,290104,127,288571,8,3
0.356436671982445,8,8,290105,128,288571,8,5
0.551700229157651,8,8,290106,129,288571,8,6
0.529394453304075,8,8,290108,130,288571,8,3
0.986612458315302,8,8,290110,131,288571,8,1
0.610094229157651,8,8,290111,132,288571,8,6
NaN,8,8,290421,133,288512,1,0
0.517531165227009,8,8,290447,134,288622,10,3
0.642306434089982,8,8,290448,135,288622,10,8
0.476393384,8,8,290542,136,288629,11,1
0.413378692,8,8,290543,137,288629,11,2
0.194,8,8,290545,138,288629,11,1
0.577973067504,8,8,290547,139,288629,11,1
0.459673485722666,8,8,290549,140,288629,11,9
0.476393384,8,8,290550,141,288629,11,1
0.557758710486704,8,8,290552,142,288629,11,6
0.2994301536,8,8,290555,143,288629,11,5
0.533399902382445,8,8,290558,144,288629,11,5
0.476393384,8,8,290559,145,288629,11,1
0.777366148259707,8,8,290567,146,288622,10,4
0.716269796821223,8,8,290568,147,288622,10,9
0.645534414902954,8,8,290570,148,288622,10,14
0.539238935474249,8,8,290694,149,288513,2,41
0.641819815591984,8,8,290716,150,288545,5,5
0.407266266876,8,8,290717,151,288545,5,4
0.406728129001143,8,8,290718,152,288545,5,7
0.558687634455976,8,8,290720,153,288545,5,8
0.529394453304075,8,8,290721,154,288545,5,3
0.527183225752,8,8,290722,155,288545,5,2
0.603404987103951,8,8,290724,156,288545,5,2
0.504564194938816,8,8,290725,157,288545,5,3
0.675990266505321,8,8,290726,158,288545,5,6
0.577973067504,8,8,290727,159,288545,5,1
0.486511953007454,8,8,290728,160,288545,5,2
0.752430008847969,8,8,290729,161,288545,5,2
0.778189571041955,8,8,290730,162,288545,5,4
0.280584266876,8,8,290734,163,288545,5,4
0.603077580735967,8,8,290735,164,288545,5,3
0,8,8,290737,165,288545,5,1
NaN,8,8,290738,166,288545,5,0
0.605264142472075,8,8,290741,167,288545,5,3
0.560838709981715,8,8,290746,168,288604,9,10
0.646535657280498,8,8,290747,169,288604,9,15
0.631272910008551,8,8,290748,170,288604,9,14
0.713861951021488,8,8,290752,171,288604,9,3
0.772070873809896,8,8,290753,172,288604,9,2
0.618909679956112,8,8,290754,173,288604,9,2
0.660250154362809,8,8,290897,174,288719,14,7
0.526560801363084,8,8,290898,175,288719,14,3
0.519823865902704,8,8,290899,176,288719,14,6
0.639624393521013,8,8,290901,177,288719,14,20
0.586039575362579,8,8,290905,178,288719,14,10
0.772116990466164,8,8,290906,179,288719,14,10
0.648881528049482,8,8,290907,180,288719,14,11
0.350364,8,8,290913,181,288719,14,1
0.476393384,8,8,290915,182,288719,14,1
NaN,8,8,290939,183,288512,1,0
NaN,8,8,290940,184,288512,1,0
NaN,8,8,290945,185,288512,1,0
0.588334195221408,8,8,290965,186,288512,1,6
0.350364,8,8,290984,187,288512,1,1
NaN,8,8,291023,188,288512,1,0
0.476393384,8,8,291024,189,288512,1,1
0.659846292408224,8,8,291031,190,288512,1,2
NaN,8,8,291034,191,288512,1,0
NaN,8,8,291036,192,288512,1,0
NaN,8,8,291037,193,288512,1,0
0.577973067504,8,8,291041,194,288512,1,1
0.335196692,9,9,288755,1,288732,16,2
0.105466666666667,9,9,288815,2,288530,3,2
0.619969735385272,9,9,288872,3,288571,8,6
0.685028265477151,9,9,288925,4,288513,2,21
0.335196692,9,9,288958,5,288729,15,2
0.194,9,9,288959,6,288729,15,1
0.671819227057493,9,9,288960,7,288729,15,34
0.514010208259467,9,9,288961,8,288729,15,12
0.378371905932548,9,9,288962,9,288729,15,9
0.557821567474932,9,9,288963,10,288513,2,61
0.607638633781914,9,9,288964,11,288513,2,26
0.564763327924341,9,9,288965,12,288513,2,30
0.651976365283068,9,9,288966,13,288513,2,54
0.536382820753046,9,9,288974,14,288729,15,16
0.775318704372089,9,9,288975,15,288513,2,45
0.584843621995081,9,9,288976,16,288513,2,67
0.535154930266681,9,9,288977,17,288513,2,34
0.389782416953834,9,9,288978,18,288513,2,41
0.74680835587232,9,9,288979,19,288513,2,91
0.673076484239707,9,9,288980,20,288513,2,37
0.759758857651311,9,9,288981,21,288513,2,162
0.698324537201929,9,9,288982,22,288513,2,90
0.432589808745454,9,9,288983,23,288513,2,69
0.344710326654579,9,9,288984,24,288513,2,142
0.51889770121432,9,9,288985,25,288513,2,102
0.352623164894574,9,9,288986,26,288513,2,81
0.649473110922767,9,9,288987,27,288513,2,38
0.517843030679312,9,9,288989,28,288513,2,46
0.70538974652477,9,9,288990,29,288513,2,26
0.704959640305624,9,9,288991,30,288513,2,33
0.614852731471318,9,9,288992,31,288513,2,40
0.657919849556582,9,9,288993,32,288513,2,60
0.710494214380857,9,9,288994,33,288513,2,27
0.822892852050768,9,9,288995,34,288513,2,35
0.560265267968762,9,9,288996,35,288513,2,48
0.389202074908594,9,9,288997,36,288513,2,84
0.707292656810046,9,9,289003,37,288513,2,29
0.79129074718405,9,9,289004,38,288513,2,43
0.554273605554297,9,9,289009,39,288513,2,14
0.660678340417492,9,9,289010,40,288513,2,55
0.728157799935353,9,9,289011,41,288513,2,40
0.416771489009081,9,9,289012,42,288513,2,48
0.71830106196106,9,9,289013,43,288513,2,38
0.661867470953784,9,9,289014,44,288513,2,42
0.437406898186111,9,9,289163,45,288729,15,13
0.577973067504,9,9,289505,46,288732,16,1
0.491951062838606,9,9,289525,47,288732,16,5
0.781638991530703,9,9,289526,48,288732,16,5
0.782292762909651,9,9,289527,49,288732,16,2
0.874027446179371,9,9,289528,50,288732,16,3
0.687772617597609,9,9,289530,51,288537,4,11
0.782292762909651,9,9,289531,52,288732,16,2
0.782292762909651,9,9,289532,53,288732,16,2
0.670739496857062,9,9,289533,54,288732,16,15
0.493306229157651,9,9,289536,55,288732,16,4
0.350364,9,9,289539,56,288732,16,1
0.590306229157651,9,9,289541,57,288732,16,2
0.707617378241175,9,9,289543,58,288537,4,3
0.449982045002667,9,9,289544,59,288732,16,3
0.629504218984759,9,9,289547,60,288537,4,6
0.537665357024906,9,9,289563,61,288530,3,9
0.735532528064117,9,9,289565,62,288530,3,2
0.714186197774434,9,9,289566,63,288530,3,3
0.694489325432977,9,9,289569,64,288530,3,4
0.707617378241175,9,9,289570,65,288530,3,3
0.782292762909651,9,9,289571,66,288530,3,2
0.610246384091557,9,9,289572,67,288537,4,14
0.986612458315302,9,9,289573,68,288530,3,1
0.603180350678249,9,9,289574,69,288530,3,3
0.765423376801469,9,9,289576,70,288537,4,12
0.624296410839155,9,9,289577,71,288530,3,1
0,9,9,289578,72,288530,3,1
0.50959958623636,9,9,289580,73,288537,4,30
0.69016288610562,9,9,289581,74,288530,3,9
0.449021492204112,9,9,289593,75,288537,4,4
0.717649702572001,9,9,289730,76,288708,13,7
0.563040404445348,9,9,289733,77,288708,13,6
0.596390857874502,9,9,289734,78,288708,13,11
0.580702642048384,9,9,289735,79,288708,13,4
NaN,9,9,289736,80,288708,13,0
0.52280631989901,9,9,289738,81,288708,13,23
0.547269227467764,9,9,289739,82,288708,13,5
0.518319036276259,9,9,289740,83,288708,13,12
0.700939912380442,9,9,289741,84,288708,13,19
0.38147824852071,9,9,289742,85,288708,13,1
0.597971494283993,9,9,289743,86,288708,13,8
0.464671171377362,9,9,289745,87,288708,13,11
0.683494486006856,9,9,289746,88,288708,13,4
0.647140081999823,9,9,289753,89,288708,13,9
0.420043487250586,9,9,289755,90,288708,13,5
0.547175667742298,9,9,289756,91,288708,13,7
0.674057561923994,9,9,289757,92,288708,13,2
0.238196692,9,9,289761,93,288657,12,2
0.542963976603413,9,9,289764,94,288622,10,8
0.529636914991883,9,9,289765,95,288708,13,5
0.593309610065091,9,9,289767,96,288708,13,3
0.796499275615547,9,9,289768,97,288708,13,2
0.354823318045043,9,9,289772,98,288547,6,7
0.626537701383859,9,9,289776,99,288547,6,17
0.556856149604683,9,9,289781,100,288547,6,10
0.710355147573778,9,9,289785,101,288547,6,12
0.445995109042361,9,9,289786,102,288547,6,12
0.418001669232943,9,9,289788,103,288547,6,7
0.688194012026921,9,9,289791,104,288547,6,10
0.669259119037315,9,9,289794,105,288547,6,7
0.408084879752,9,9,289795,106,288622,10,4
0.238196692,9,9,289796,107,288622,10,2
0.616330792022434,9,9,289797,108,288622,10,6
0.658966205620238,9,9,289799,109,288547,6,8
0.370495865,9,9,289800,110,288657,12,8
0.69743018614868,9,9,289801,111,288547,6,17
0.687774541649057,9,9,289844,112,288513,2,25
0.476393384,9,9,289861,113,288657,12,1
0.557485183817646,9,9,289862,114,288657,12,7
0.573046452854056,9,9,289980,115,288565,7,4
0.531285312010354,9,9,289987,116,288622,10,13
0.476393384,9,9,290085,117,288565,7,4
0.52649748973411,9,9,290086,118,288565,7,18
0.57843719886306,9,9,290087,119,288565,7,5
0.731502921157651,9,9,290088,120,288565,7,4
0.604307058913348,9,9,290089,121,288565,7,11
0.578230918259033,9,9,290090,122,288565,7,9
0.765362815658984,9,9,290091,123,288565,7,6
0.487668614105101,9,9,290092,124,288565,7,6
0.680481013726121,9,9,290093,125,288565,7,5
0.986612458315302,9,9,290094,126,288571,8,1
NaN,9,9,290104,127,288571,8,0
0.445658819438434,9,9,290105,128,288571,8,3
0.577973067504,9,9,290106,129,288571,8,1
NaN,9,9,290108,130,288571,8,0
0.476393384,9,9,290110,131,288571,8,1
0.382262256,9,9,290111,132,288571,8,3
NaN,9,9,290421,133,288512,1,0
0.563793206545614,9,9,290447,134,288622,10,7
0.612404575157651,9,9,290448,135,288622,10,4
0.577973067504,9,9,290542,136,288629,11,1
0.413378692,9,9,290543,137,288629,11,2
0.577973067504,9,9,290545,138,288629,11,2
0.4442797860693,9,9,290547,139,288629,11,3
0.4613454755504,9,9,290549,140,288629,11,10
0,9,9,290550,141,288629,11,1
0.413378692,9,9,290552,142,288629,11,2
0.335196692,9,9,290555,143,288629,11,2
0.544113173002667,9,9,290558,144,288629,11,3
0.476393384,9,9,290559,145,288629,11,1
0.731502921157651,9,9,290567,146,288622,10,2
0.4150247671008,9,9,290568,147,288622,10,5
0.610237840445505,9,9,290570,148,288622,10,5
0.464591953937898,9,9,290694,149,288513,2,34
0.563028265417008,9,9,290716,150,288545,5,9
0.4007757536,9,9,290717,151,288545,5,5
0.4918193806016,9,9,290718,152,288545,5,5
0.696560730867072,9,9,290720,153,288545,5,5
0.382262256,9,9,290721,154,288545,5,3
0.614589234811786,9,9,290722,155,288545,5,7
0.350364,9,9,290724,156,288545,5,2
0.631625639756087,9,9,290725,157,288545,5,4
0.856445974207901,9,9,290726,158,288545,5,1
0.856445974207901,9,9,290727,159,288545,5,1
NaN,9,9,290728,160,288545,5,0
0.84780779771793,9,9,290729,161,288545,5,4
0.629578115388004,9,9,290730,162,288545,5,6
0.44962906712699,9,9,290734,163,288545,5,7
0.321991022501333,9,9,290735,164,288545,5,3
0,9,9,290737,165,288545,5,1
0.856445974207901,9,9,290738,166,288545,5,1
0.610701186885414,9,9,290741,167,288545,5,3
0.618921608344714,9,9,290746,168,288604,9,5
0.608133159342645,9,9,290747,169,288604,9,17
0.774046118348931,9,9,290748,170,288604,9,6
0.659846292408224,9,9,290752,171,288604,9,1
0.716485911106269,9,9,290753,172,288604,9,4
0.651904589592514,9,9,290754,173,288604,9,2
0.547587652639006,9,9,290897,174,288719,14,12
0.413378692,9,9,290898,175,288719,14,2
0.431051930273175,9,9,290899,176,288719,14,7
0.603948152578825,9,9,290901,177,288719,14,4
0.663642677988492,9,9,290905,178,288719,14,12
0.528158827731939,9,9,290906,179,288719,14,8
0.612362063669376,9,9,290907,180,288719,14,9
0.350364,9,9,290913,181,288719,14,1
NaN,9,9,290915,182,288719,14,0
0.350364,9,9,290939,183,288512,1,1
0.527183225752,9,9,290940,184,288512,1,2
0.476393384,9,9,290945,185,288512,1,2
0.557831267403492,9,9,290965,186,288512,1,7
0.527183225752,9,9,290984,187,288512,1,2
0.476393384,9,9,291023,188,288512,1,1
NaN,9,9,291024,189,288512,1,0
0.476393384,9,9,291031,190,288512,1,1
0.659846292408224,9,9,291034,191,288512,1,1
0.986612458315302,9,9,291036,192,288512,1,2
0.774529638876868,9,9,291037,193,288512,1,3
0.605264142472075,9,9,291041,194,288512,1,3
0.657708030637101,10,10,288755,1,288732,16,18
0.731026852617734,10,10,288815,2,288530,3,2
0.577973067504,10,10,288872,3,288571,8,4
0.707061120171786,10,10,288925,4,288513,2,10
NaN,10,10,288958,5,288729,15,0
0.321991022501333,10,10,288959,6,288729,15,3
0.663326182333556,10,10,288960,7,288729,15,62
0.434491726213988,10,10,288961,8,288729,15,8
0.535923320348669,10,10,288962,9,288729,15,22
0.528656094223578,10,10,288963,10,288513,2,54
0.51834747637865,10,10,288964,11,288513,2,30
0.616936815247868,10,10,288965,12,288513,2,61
0.602748929738614,10,10,288966,13,288513,2,31
0.500914249448971,10,10,288974,14,288729,15,17
0.726064208313469,10,10,288975,15,288513,2,28
0.580774318240252,10,10,288976,16,288513,2,54
0.32997156680525,10,10,288977,17,288513,2,45
0.441571144839296,10,10,288978,18,288513,2,50
0.723504667284069,10,10,288979,19,288513,2,110
0.608040054266801,10,10,288980,20,288513,2,34
0.775042104958453,10,10,288981,21,288513,2,130
0.724700727214952,10,10,288982,22,288513,2,82
0.442098297434413,10,10,288983,23,288513,2,67
0.398874545065695,10,10,288984,24,288513,2,143
0.582116066858049,10,10,288985,25,288513,2,67
0.306789760052054,10,10,288986,26,288513,2,65
0.587016665627545,10,10,288987,27,288513,2,37
0.478424089486012,10,10,288989,28,288513,2,57
0.626319745900379,10,10,288990,29,288513,2,24
0.698423134712652,10,10,288991,30,288513,2,44
0.749002888662554,10,10,288992,31,288513,2,35
0.668925721371422,10,10,288993,32,288513,2,74
0.725292184958427,10,10,288994,33,288513,2,28
0.82809921093168,10,10,288995,34,288513,2,33
0.547081183215324,10,10,288996,35,288513,2,71
0.396686539491704,10,10,288997,36,288513,2,105
0.653378280615834,10,10,289003,37,288513,2,17
0.732384447541559,10,10,289004,38,288513,2,52
0.578029089520585,10,10,289009,39,288513,2,18
0.644188637979878,10,10,289010,40,288513,2,56
0.614929931219427,10,10,289011,41,288513,2,38
0.463568981073181,10,10,289012,42,288513,2,49
0.676996476140298,10,10,289013,43,288513,2,56
0.563017098423135,10,10,289014,44,288513,2,50
0.538436372261249,10,10,289163,45,288729,15,21
0.740870101140096,10,10,289505,46,288732,16,10
0.724777713380857,10,10,289525,47,288732,16,11
0.328870819438434,10,10,289526,48,288732,16,3
0.650190686523767,10,10,289527,49,288732,16,6
0.782292762909651,10,10,289528,50,288732,16,4
0.668823506759947,10,10,289530,51,288537,4,7
0.564577203705469,10,10,289531,52,288732,16,8
0.66997913455674,10,10,289532,53,288732,16,14
0.534124249117498,10,10,289533,54,288732,16,15
0.557865803155511,10,10,289536,55,288732,16,12
0.574284893553883,10,10,289539,56,288732,16,6
0.503168697914756,10,10,289541,57,288732,16,15
0.539243504538929,10,10,289543,58,288537,4,11
0.40147396846306,10,10,289544,59,288732,16,5
0.583136831376943,10,10,289547,60,288537,4,7
0.690841566592073,10,10,289563,61,288530,3,6
0.676185879871654,10,10,289565,62,288530,3,10
0.497501402859186,10,10,289566,63,288530,3,9
0.720571594526543,10,10,289569,64,288530,3,5
0.509950380092837,10,10,289570,65,288530,3,5
0.864575290849516,10,10,289571,66,288530,3,5
0.613659306185033,10,10,289572,67,288537,4,15
0.691133842433445,10,10,289573,68,288530,3,5
0.745598925116197,10,10,289574,69,288530,3,4
0.288986533752,10,10,289576,70,288537,4,2
0.764271638400739,10,10,289577,71,288530,3,14
0.702553734910729,10,10,289578,72,288530,3,7
0.097,10,10,289580,73,288537,4,2
0.605400198553291,10,10,289581,74,288530,3,5
0.335196692,10,10,289593,75,288537,4,2
0.664290761602893,10,10,289730,76,288708,13,5
0.671084492336606,10,10,289733,77,288708,13,2
0.474930711175698,10,10,289734,78,288708,13,7
0.898257491626915,10,10,289735,79,288708,13,2
NaN,10,10,289736,80,288708,13,0
0.638917520300309,10,10,289738,81,288708,13,16
0.636120674797971,10,10,289739,82,288708,13,7
0.530081755200889,10,10,289740,83,288708,13,6
0.523658765344526,10,10,289741,84,288708,13,10
0.303111888251541,10,10,289742,85,288708,13,4
0.658277457561574,10,10,289743,86,288708,13,2
0.582775317758195,10,10,289745,87,288708,13,10
0.652344021178539,10,10,289746,88,288708,13,8
0.617430842946992,10,10,289753,89,288708,13,1
0.715486661196328,10,10,289755,90,288708,13,8
0.524974471367349,10,10,289756,91,288708,13,8
0.556765783647025,10,10,289757,92,288708,13,4
0.441829825438,10,10,289761,93,288657,12,8
0.531718310655016,10,10,289764,94,288622,10,27
NaN,10,10,289765,95,288708,13,0
0.692147871316208,10,10,289767,96,288708,13,8
0.554192768888259,10,10,289768,97,288708,13,6
0.323314123482193,10,10,289772,98,288547,6,6
0.653142785662192,10,10,289776,99,288547,6,11
0.463686325376797,10,10,289781,100,288547,6,9
0.684528441329103,10,10,289785,101,288547,6,5
0.746312543291556,10,10,289786,102,288547,6,11
0.351455483834667,10,10,289788,103,288547,6,3
0.681402354617579,10,10,289791,104,288547,6,3
0.756897842033651,10,10,289794,105,288547,6,4
0.632030589642338,10,10,289795,106,288622,10,14
0.4497924588137,10,10,289796,107,288622,10,9
0.53448057443916,10,10,289797,108,288622,10,18
0.591248146148989,10,10,289799,109,288547,6,18
0.528645306578825,10,10,289800,110,288657,12,8
0.554430911231168,10,10,289801,111,288547,6,21
0.699020730276883,10,10,289844,112,288513,2,13
0.512103949193564,10,10,289861,113,288657,12,20
0.352947216958667,10,10,289862,114,288657,12,12
0.597284661204188,10,10,289980,115,288565,7,15
0.687169188892609,10,10,289987,116,288622,10,30
0.823156701990781,10,10,290085,117,288565,7,5
0.492699572881548,10,10,290086,118,288565,7,11
0.484963382112,10,10,290087,119,288565,7,9
0.595097958910955,10,10,290088,120,288565,7,12
0.554429783378927,10,10,290089,121,288565,7,16
0.382689958876,10,10,290090,122,288565,7,8
0.632732320005203,10,10,290091,123,288565,7,9
0.552578146628,10,10,290092,124,288565,7,4
0.524759775546757,10,10,290093,125,288565,7,7
0.61582355371928,10,10,290094,126,288571,8,15
0.530464984868404,10,10,290104,127,288571,8,9
0.502630405213358,10,10,290105,128,288571,8,9
0.512451533428815,10,10,290106,129,288571,8,15
0.62295215819855,10,10,290108,130,288571,8,15
0.492909749289413,10,10,290110,131,288571,8,8
0.657603385273356,10,10,290111,132,288571,8,19
0.577973067504,10,10,290421,133,288512,1,1
0.527183225752,10,10,290447,134,288622,10,6
0.59642496823775,10,10,290448,135,288622,10,9
0.527183225752,10,10,290542,136,288629,11,2
0.350364,10,10,290543,137,288629,11,3
0.4918193806016,10,10,290545,138,288629,11,5
0.476393384,10,10,290547,139,288629,11,1
0.46605387732358,10,10,290549,140,288629,11,9
0.856445974207901,10,10,290550,141,288629,11,2
0.508391839551975,10,10,290552,142,288629,11,4
0.246121333333333,10,10,290555,143,288629,11,3
NaN,10,10,290558,144,288629,11,0
0.194,10,10,290559,145,288629,11,1
0.630887436115654,10,10,290567,146,288622,10,19
0.586668700119544,10,10,290568,147,288622,10,13
0.583206105636656,10,10,290570,148,288622,10,18
0.555972898504877,10,10,290694,149,288513,2,50
0.647776235820131,10,10,290716,150,288545,5,3
0.369782518311583,10,10,290717,151,288545,5,14
0.403092211529657,10,10,290718,152,288545,5,2
0.548834083384292,10,10,290720,153,288545,5,9
0.704975605256343,10,10,290721,154,288545,5,4
0.663353884480912,10,10,290722,155,288545,5,4
0.776464994567603,10,10,290724,156,288545,5,3
0.529030653206714,10,10,290725,157,288545,5,6
0,10,10,290726,158,288545,5,3
0.476393384,10,10,290727,159,288545,5,1
0.551574746973242,10,10,290728,160,288545,5,5
0.517360408779793,10,10,290729,161,288545,5,4
0.617290378294,10,10,290730,162,288545,5,6
0.175182,10,10,290734,163,288545,5,2
NaN,10,10,290735,164,288545,5,0
0.363120165470835,10,10,290737,165,288545,5,3
0.260059249839219,10,10,290738,166,288545,5,2
0.422114378656124,10,10,290741,167,288545,5,4
0.441127808879136,10,10,290746,168,288604,9,9
0.578504867898313,10,10,290747,169,288604,9,4
0.455828354652037,10,10,290748,170,288604,9,6
0.651904589592514,10,10,290752,171,288604,9,2
0.476393384,10,10,290753,172,288604,9,2
0.598441373730056,10,10,290754,173,288604,9,4
0.662555860747544,10,10,290897,174,288719,14,9
0.618909679956112,10,10,290898,175,288719,14,2
0.5121353173024,10,10,290899,176,288719,14,5
0.525005404396144,10,10,290901,177,288719,14,16
0.575629220128358,10,10,290905,178,288719,14,20
0.60215896927234,10,10,290906,179,288719,14,21
0.595978066405084,10,10,290907,180,288719,14,8
0.434383589333333,10,10,290913,181,288719,14,3
0.317595589333333,10,10,290915,182,288719,14,3
0.476393384,10,10,290939,183,288512,1,2
0.725836111681028,10,10,290940,184,288512,1,1
NaN,10,10,290945,185,288512,1,0
0.57843719886306,10,10,290965,186,288512,1,5
0.573046452854056,10,10,290984,187,288512,1,4
0.568119838204112,10,10,291023,188,288512,1,2
0.986612458315302,10,10,291024,189,288512,1,2
0.65666961128194,10,10,291031,190,288512,1,5
0.986612458315302,10,10,291034,191,288512,1,1
NaN,10,10,291036,192,288512,1,0
0.986612458315302,10,10,291037,193,288512,1,1
NaN,10,10,291041,194,288512,1,0
0.904884580153042,11,11,288755,1,288732,16,5
0.694107740700323,11,11,288815,2,288530,3,1
0.752475575954643,11,11,288872,3,288571,8,6
0.730760797745348,11,11,288925,4,288513,2,39
0.348685096943569,11,11,288958,5,288729,15,3
0.261068794588489,11,11,288959,6,288729,15,2
0.663073265252857,11,11,288960,7,288729,15,52
0.478884136495264,11,11,288961,8,288729,15,14
0.54252587529838,11,11,288962,9,288729,15,22
0.676733598590809,11,11,288963,10,288513,2,67
0.580704216906419,11,11,288964,11,288513,2,41
0.62552042553814,11,11,288965,12,288513,2,61
0.593836311698332,11,11,288966,13,288513,2,49
0.586014541451027,11,11,288974,14,288729,15,16
0.715851695001683,11,11,288975,15,288513,2,53
0.625657037647535,11,11,288976,16,288513,2,51
0.561130399140974,11,11,288977,17,288513,2,55
0.509483966854254,11,11,288978,18,288513,2,91
0.729208284865301,11,11,288979,19,288513,2,110
0.618119468916419,11,11,288980,20,288513,2,62
0.775804526182407,11,11,288981,21,288513,2,130
0.760125162496019,11,11,288982,22,288513,2,114
0.492266240095406,11,11,288983,23,288513,2,48
0.427016874875862,11,11,288984,24,288513,2,221
0.566058236528418,11,11,288985,25,288513,2,93
0.531704941837689,11,11,288986,26,288513,2,65
0.652812346152093,11,11,288987,27,288513,2,47
0.480092773074136,11,11,288989,28,288513,2,71
0.718682160061718,11,11,288990,29,288513,2,33
0.639390330096537,11,11,288991,30,288513,2,54
0.668598659059242,11,11,288992,31,288513,2,55
0.683965466994171,11,11,288993,32,288513,2,61
0.716022121371281,11,11,288994,33,288513,2,50
0.833898810490562,11,11,288995,34,288513,2,62
0.599781437534232,11,11,288996,35,288513,2,66
0.429386684022848,11,11,288997,36,288513,2,110
0.746272958079441,11,11,289003,37,288513,2,25
0.739872112453824,11,11,289004,38,288513,2,46
0.639367786418524,11,11,289009,39,288513,2,53
0.71335229968253,11,11,289010,40,288513,2,68
0.748827921528181,11,11,289011,41,288513,2,31
0.520724675597255,11,11,289012,42,288513,2,66
0.738243345874676,11,11,289013,43,288513,2,47
0.596321382843415,11,11,289014,44,288513,2,43
0.587516932061014,11,11,289163,45,288729,15,31
0.636488704078477,11,11,289505,46,288732,16,4
0.639125806797323,11,11,289525,47,288732,16,10
0.63387081716511,11,11,289526,48,288732,16,5
0.670518745182238,11,11,289527,49,288732,16,8
0.493127410324088,11,11,289528,50,288732,16,6
0.73395262990956,11,11,289530,51,288537,4,12
0.617362347195905,11,11,289531,52,288732,16,10
0.587270419987684,11,11,289532,53,288732,16,8
0.674222837613686,11,11,289533,54,288732,16,23
0.603532002349413,11,11,289536,55,288732,16,10
0.649370832840155,11,11,289539,56,288732,16,5
0.716079149146679,11,11,289541,57,288732,16,8
0.531811561819303,11,11,289543,58,288537,4,10
0.663926084858015,11,11,289544,59,288732,16,5
0.567775851662313,11,11,289547,60,288537,4,9
0.734288467361851,11,11,289563,61,288530,3,12
0.72924696287735,11,11,289565,62,288530,3,7
0.664426034627618,11,11,289566,63,288530,3,5
0.717404707089261,11,11,289569,64,288530,3,4
0.612152552575007,11,11,289570,65,288530,3,4
0.766200462551714,11,11,289571,66,288530,3,5
0.511397987607787,11,11,289572,67,288537,4,20
0.271987505725948,11,11,289573,68,288530,3,2
0.703634981158448,11,11,289574,69,288530,3,7
0.555740192623466,11,11,289576,70,288537,4,11
0.60358891684332,11,11,289577,71,288530,3,6
0.51636642885337,11,11,289578,72,288530,3,4
0.493306229157651,11,11,289580,73,288537,4,2
0.869680497046592,11,11,289581,74,288530,3,5
0.648775761542808,11,11,289593,75,288537,4,15
0.567832250975754,11,11,289730,76,288708,13,6
0.548564144195138,11,11,289733,77,288708,13,5
0.589274365999432,11,11,289734,78,288708,13,18
0,11,11,289735,79,288708,13,1
NaN,11,11,289736,80,288708,13,0
0.577499571181573,11,11,289738,81,288708,13,14
0.593633658518692,11,11,289739,82,288708,13,6
0.662740327804763,11,11,289740,83,288708,13,5
0.55406612289107,11,11,289741,84,288708,13,3
